time,free,used,cached,buffers
2019-07-12 11:43:29,277.4805,297.9023,1410.6133,13.0625
2019-07-12 11:43:28,277.9648,297.418,1410.6133,13.0625
2019-07-12 11:43:27,278.4492,296.9336,1410.6211,13.054688
2019-07-12 11:43:26,278.5703,296.8203,1410.6133,13.054688
2019-07-12 11:43:25,278.6914,296.6992,1410.6133,13.054688
2019-07-12 11:43:24,278.8125,296.582,1410.6094,13.054688
2019-07-12 11:43:23,278.9336,296.4609,1410.6094,13.054688
2019-07-12 11:43:22,278.9336,296.4609,1410.6094,13.054688
2019-07-12 11:43:21,278.9336,296.4609,1410.6094,13.054688
2019-07-12 11:43:20,278.9336,296.4609,1410.6094,13.054688
2019-07-12 11:43:19,278.9336,296.4688,1410.6016,13.054688
2019-07-12 11:43:18,278.9336,296.4688,1410.6094,13.046875
2019-07-12 11:43:17,278.9336,296.4688,1410.6094,13.046875
2019-07-12 11:43:16,278.9336,296.4688,1410.6094,13.046875
2019-07-12 11:43:15,278.9336,296.4688,1410.6094,13.046875
2019-07-12 11:43:14,278.9336,296.4688,1410.6094,13.046875
2019-07-12 11:43:13,278.9336,296.4688,1410.6094,13.046875
2019-07-12 11:43:12,278.9336,296.4688,1410.6094,13.046875
2019-07-12 11:43:11,278.9336,296.4766,1410.6016,13.046875
2019-07-12 11:43:10,278.9336,296.4766,1410.6094,13.039062
2019-07-12 11:43:09,278.9336,296.4766,1410.6094,13.039062
2019-07-12 11:43:08,278.9336,296.4766,1410.6094,13.039062
2019-07-12 11:43:07,278.9336,296.4766,1410.6094,13.039062
2019-07-12 11:43:06,278.9336,296.4766,1410.6094,13.039062
2019-07-12 11:43:05,278.9336,296.4766,1410.6094,13.039062
2019-07-12 11:43:04,278.9336,296.4805,1410.6055,13.039062
2019-07-12 11:43:03,278.9336,296.4805,1410.6055,13.039062
2019-07-12 11:43:02,278.9336,296.4805,1410.6055,13.039062
2019-07-12 11:43:01,278.9336,296.4805,1410.6055,13.039062
2019-07-12 11:43:00,278.9336,296.4805,1410.6133,13.03125
2019-07-12 11:42:59,278.9336,296.4805,1410.6133,13.03125
2019-07-12 11:42:58,278.9336,296.4805,1410.6133,13.03125
2019-07-12 11:42:57,278.9336,296.4805,1410.6133,13.03125
2019-07-12 11:42:56,278.9336,296.4805,1410.6133,13.03125
2019-07-12 11:42:55,278.9336,296.4805,1410.6133,13.03125
2019-07-12 11:42:54,278.9336,296.4805,1410.6133,13.03125
2019-07-12 11:42:53,278.9336,296.4805,1410.6133,13.03125
2019-07-12 11:42:52,278.9336,296.4805,1410.6133,13.03125
2019-07-12 11:42:51,278.9336,296.4805,1410.6133,13.03125
2019-07-12 11:42:50,278.9336,296.4805,1410.6133,13.03125
2019-07-12 11:42:49,278.9336,296.4805,1410.6133,13.03125
2019-07-12 11:42:48,278.9336,296.4922,1410.6094,13.023438
2019-07-12 11:42:47,278.9336,296.4961,1410.6055,13.023438
2019-07-12 11:42:46,278.9336,296.4961,1410.6055,13.023438
2019-07-12 11:42:45,278.8945,296.5352,1410.6055,13.023438
2019-07-12 11:42:44,278.9336,296.4961,1410.6055,13.023438
2019-07-12 11:42:43,278.9023,296.5273,1410.6055,13.023438
2019-07-12 11:42:42,276.3594,299.0742,1410.6016,13.023438
2019-07-12 11:42:41,276.3594,299.0742,1410.6016,13.023438
2019-07-12 11:42:40,276.3594,299.0742,1410.6016,13.023438
2019-07-12 11:42:39,276.3594,299.0742,1410.6016,13.023438
2019-07-12 11:42:38,276.3594,299.0703,1410.6055,13.023438
2019-07-12 11:42:37,276.3594,299.0703,1410.6055,13.023438
2019-07-12 11:42:36,276.3594,299.0703,1410.6055,13.023438
2019-07-12 11:42:35,276.3594,299.0703,1410.6055,13.023438
2019-07-12 11:42:34,276.3594,299.0781,1410.5977,13.023438
2019-07-12 11:42:33,276.3594,299.0781,1410.6055,13.015625
2019-07-12 11:42:32,276.3594,299.0781,1410.6055,13.015625
2019-07-12 11:42:31,276.3594,299.0781,1410.6055,13.015625
2019-07-12 11:42:30,276.3594,299.0781,1410.6055,13.015625
2019-07-12 11:42:29,276.3594,299.0781,1410.6055,13.015625
2019-07-12 11:42:28,276.3594,299.0781,1410.6055,13.015625
2019-07-12 11:42:27,276.3594,299.082,1410.6016,13.015625
2019-07-12 11:42:26,276.3594,299.0781,1410.6055,13.015625
2019-07-12 11:42:25,276.3594,299.0781,1410.6055,13.015625
2019-07-12 11:42:24,276.3594,299.0781,1410.6055,13.015625
2019-07-12 11:42:23,276.3594,299.0781,1410.6055,13.015625
2019-07-12 11:42:22,276.3594,299.0781,1410.6055,13.015625
2019-07-12 11:42:21,276.3594,299.0781,1410.6055,13.015625
2019-07-12 11:42:20,276.3594,299.0781,1410.6055,13.015625
2019-07-12 11:42:19,276.3594,299.0781,1410.6055,13.015625
2019-07-12 11:42:18,276.3594,299.0781,1410.6133,13.007812
2019-07-12 11:42:17,276.3594,299.0781,1410.6133,13.007812
2019-07-12 11:42:16,276.3594,299.0781,1410.6133,13.007812
2019-07-12 11:42:15,276.3594,299.0781,1410.6133,13.007812
2019-07-12 11:42:14,276.3594,299.0781,1410.6133,13.007812
2019-07-12 11:42:13,276.2383,299.1992,1410.6133,13.007812
2019-07-12 11:42:12,276.2383,299.1992,1410.6133,13.007812
2019-07-12 11:42:11,276.2383,299.1992,1410.6133,13.007812
2019-07-12 11:42:10,276.2383,299.1992,1410.6133,13.007812
2019-07-12 11:42:09,276.2383,299.1992,1410.6133,13.007812
2019-07-12 11:42:08,276.2383,299.1992,1410.6133,13.007812
2019-07-12 11:42:07,276.2383,299.207,1410.6055,13.007812
2019-07-12 11:42:06,276.2383,299.207,1410.6055,13.007812
2019-07-12 11:42:05,276.2383,299.207,1410.6133,13
2019-07-12 11:42:04,276.2383,299.207,1410.6133,13
2019-07-12 11:42:03,276.2383,299.2148,1410.6055,13
2019-07-12 11:42:02,276.2383,299.2148,1410.6055,13
2019-07-12 11:42:01,276.2383,299.2109,1410.6094,13
2019-07-12 11:42:00,276.2383,299.2109,1410.6094,13
2019-07-12 11:41:59,276.2383,299.2227,1410.5977,13
2019-07-12 11:41:58,276.2383,299.2227,1410.5977,13
2019-07-12 11:41:57,276.2383,299.2227,1410.5977,13
2019-07-12 11:41:56,276.2383,299.2227,1410.5977,13
2019-07-12 11:41:55,276.2383,299.2227,1410.6055,12.992188
2019-07-12 11:41:54,276.2383,299.2227,1410.6055,12.992188
2019-07-12 11:41:53,276.2383,299.2227,1410.6055,12.992188
2019-07-12 11:41:52,276.2383,299.2227,1410.6055,12.992188
2019-07-12 11:41:51,276.2383,299.2227,1410.6055,12.992188
2019-07-12 11:41:50,276.2383,299.2227,1410.6055,12.992188
2019-07-12 11:41:49,276.2383,299.2227,1410.6055,12.992188
2019-07-12 11:41:48,276.2383,299.2227,1410.6055,12.992188
2019-07-12 11:41:47,276.2383,299.2227,1410.6055,12.992188
2019-07-12 11:41:46,276.2383,299.2227,1410.6055,12.992188
2019-07-12 11:41:45,276.2383,299.2305,1410.6055,12.984375
2019-07-12 11:41:44,276.2383,299.2344,1410.6016,12.984375
2019-07-12 11:41:43,276.2383,299.2344,1410.6016,12.984375
2019-07-12 11:41:42,276.2383,299.2344,1410.6016,12.984375
2019-07-12 11:41:41,276.2383,299.2344,1410.6016,12.984375
2019-07-12 11:41:40,276.2383,299.2305,1410.6055,12.984375
2019-07-12 11:41:39,276.2383,299.2305,1410.6055,12.984375
2019-07-12 11:41:38,276.2383,299.2305,1410.6055,12.984375
2019-07-12 11:41:37,276.2383,299.2305,1410.6055,12.984375
2019-07-12 11:41:36,276.2383,299.2383,1410.5977,12.984375
2019-07-12 11:41:35,276.2383,299.2383,1410.6055,12.976562
2019-07-12 11:41:34,276.2383,299.2383,1410.6055,12.976562
2019-07-12 11:41:33,276.2383,299.2383,1410.6055,12.976562
2019-07-12 11:41:32,276.2383,299.2383,1410.6055,12.976562
2019-07-12 11:41:31,276.2383,299.2383,1410.6055,12.976562
2019-07-12 11:41:30,276.2383,299.2383,1410.6055,12.976562
2019-07-12 11:41:29,276.2383,299.2383,1410.6055,12.976562
2019-07-12 11:41:28,276.2383,299.2383,1410.6055,12.976562
2019-07-12 11:41:27,276.2383,299.2383,1410.6055,12.976562
2019-07-12 11:41:26,276.2383,299.2383,1410.6055,12.976562
2019-07-12 11:41:25,276.2383,299.2461,1410.6055,12.96875
2019-07-12 11:41:24,276.2383,299.2461,1410.6055,12.96875
2019-07-12 11:41:23,276.2383,299.25,1410.6016,12.96875
2019-07-12 11:41:22,276.2383,299.25,1410.6016,12.96875
2019-07-12 11:41:21,276.2383,299.25,1410.6016,12.96875
2019-07-12 11:41:20,276.2383,299.25,1410.6016,12.96875
2019-07-12 11:41:19,276.2383,299.25,1410.6016,12.96875
2019-07-12 11:41:18,276.2383,299.25,1410.6016,12.96875
2019-07-12 11:41:17,276.2383,299.25,1410.6016,12.96875
2019-07-12 11:41:16,276.2383,299.25,1410.6016,12.96875
2019-07-12 11:41:15,276.2383,299.2578,1410.6016,12.960938
2019-07-12 11:41:14,276.2383,299.2578,1410.6016,12.960938
2019-07-12 11:41:13,276.2383,299.2578,1410.6016,12.960938
2019-07-12 11:41:12,276.2383,299.2578,1410.6016,12.960938
2019-07-12 11:41:11,276.2383,299.2578,1410.6016,12.960938
2019-07-12 11:41:10,276.2383,299.2578,1410.6016,12.960938
2019-07-12 11:41:09,276.2383,299.2578,1410.6016,12.960938
2019-07-12 11:41:08,276.2383,299.2578,1410.6016,12.960938
2019-07-12 11:41:07,276.2383,299.2656,1410.5938,12.960938
2019-07-12 11:41:06,276.2383,299.2656,1410.5938,12.960938
2019-07-12 11:41:05,276.2383,299.2656,1410.6016,12.953125
2019-07-12 11:41:04,276.2383,299.2656,1410.6016,12.953125
2019-07-12 11:41:03,276.2383,299.2656,1410.6016,12.953125
2019-07-12 11:41:02,276.2383,299.2656,1410.6016,12.953125
2019-07-12 11:41:01,276.2383,299.2656,1410.6016,12.953125
2019-07-12 11:41:00,276.2383,299.2617,1410.6055,12.953125
2019-07-12 11:40:59,276.2383,299.2617,1410.6055,12.953125
2019-07-12 11:40:58,276.2383,299.2617,1410.6055,12.953125
2019-07-12 11:40:57,276.2383,299.2617,1410.6055,12.953125
2019-07-12 11:40:56,276.2383,299.2695,1410.5977,12.953125
2019-07-12 11:40:55,276.2383,299.2695,1410.6055,12.945312
2019-07-12 11:40:54,276.2383,299.2695,1410.6055,12.945312
2019-07-12 11:40:53,276.2383,299.2695,1410.6055,12.945312
2019-07-12 11:40:52,276.2383,299.2695,1410.6055,12.945312
2019-07-12 11:40:51,276.2383,299.2695,1410.6055,12.945312
2019-07-12 11:40:50,276.2383,299.2695,1410.6055,12.945312
2019-07-12 11:40:49,276.2383,299.2695,1410.6055,12.945312
2019-07-12 11:40:48,276.2383,299.2773,1410.5977,12.945312
2019-07-12 11:40:47,276.2383,299.2773,1410.6055,12.9375
2019-07-12 11:40:46,276.2383,299.2773,1410.6055,12.9375
2019-07-12 11:40:45,276.2383,299.2773,1410.6055,12.9375
2019-07-12 11:40:44,276.2383,299.2773,1410.6055,12.9375
2019-07-12 11:40:43,276.2383,299.2773,1410.6055,12.9375
2019-07-12 11:40:42,276.2383,299.2891,1410.5938,12.9375
2019-07-12 11:40:41,276.1172,299.4102,1410.5938,12.9375
2019-07-12 11:40:40,276.1172,299.4102,1410.6016,12.929688
2019-07-12 11:40:39,276.1172,299.4102,1410.6016,12.929688
2019-07-12 11:40:38,276.1172,299.418,1410.5938,12.929688
2019-07-12 11:40:37,276.1172,299.418,1410.5938,12.929688
2019-07-12 11:40:36,276.1172,299.418,1410.5938,12.929688
2019-07-12 11:40:35,276.1172,299.418,1410.5938,12.929688
2019-07-12 11:40:34,276.1172,299.418,1410.5938,12.929688
2019-07-12 11:40:33,276.1172,299.418,1410.5938,12.929688
2019-07-12 11:40:32,276.1172,299.418,1410.5938,12.929688
2019-07-12 11:40:31,276.1172,299.418,1410.5938,12.929688
2019-07-12 11:40:30,276.1172,299.418,1410.5938,12.929688
2019-07-12 11:40:29,276.1172,299.418,1410.5938,12.929688
2019-07-12 11:40:28,276.1172,299.418,1410.6016,12.921875
2019-07-12 11:40:27,276.1172,299.418,1410.6016,12.921875
2019-07-12 11:40:26,276.1172,299.418,1410.6016,12.921875
2019-07-12 11:40:25,276.1172,299.418,1410.6016,12.921875
2019-07-12 11:40:24,276.1172,299.418,1410.6016,12.921875
2019-07-12 11:40:23,276.0781,299.4609,1410.5977,12.921875
2019-07-12 11:40:22,276.1172,299.4219,1410.5977,12.921875
2019-07-12 11:40:21,276.1172,299.4219,1410.5977,12.921875
2019-07-12 11:40:20,276.1172,299.4219,1410.5977,12.921875
2019-07-12 11:40:19,276.1172,299.4297,1410.5898,12.921875
2019-07-12 11:40:18,276.1172,299.4297,1410.5977,12.914062
2019-07-12 11:40:17,276.1172,299.4297,1410.5977,12.914062
2019-07-12 11:40:16,276.1992,299.3438,1410.6016,12.914062
2019-07-12 11:40:15,276.1172,299.4258,1410.6016,12.914062
2019-07-12 11:40:14,276.2383,299.3047,1410.6016,12.914062
2019-07-12 11:40:13,276.2383,299.3047,1410.6016,12.914062
2019-07-12 11:40:12,275.7539,299.7852,1410.6055,12.914062
2019-07-12 11:40:11,275.875,299.6641,1410.6055,12.914062
2019-07-12 11:40:10,275.875,299.6641,1410.6055,12.914062
2019-07-12 11:40:09,275.7539,299.7852,1410.6055,12.914062
2019-07-12 11:40:08,275.7539,299.7812,1410.6094,12.914062
2019-07-12 11:40:07,275.7539,299.7812,1410.6094,12.914062
2019-07-12 11:40:06,275.7539,299.7812,1410.6094,12.914062
2019-07-12 11:40:05,275.7539,299.7812,1410.6094,12.914062
2019-07-12 11:40:04,275.7539,299.7812,1410.6094,12.914062
2019-07-12 11:40:03,275.7539,299.7812,1410.6094,12.914062
2019-07-12 11:40:02,275.7539,299.7812,1410.6094,12.914062
2019-07-12 11:40:01,275.7539,299.7891,1410.6094,12.90625
2019-07-12 11:40:00,275.7539,299.7891,1410.6094,12.90625
2019-07-12 11:39:59,275.7539,299.7891,1410.6094,12.90625
2019-07-12 11:39:58,275.7539,299.793,1410.6055,12.90625
2019-07-12 11:39:57,275.6328,299.9141,1410.6055,12.90625
2019-07-12 11:39:56,275.6328,299.9141,1410.6055,12.90625
2019-07-12 11:39:55,275.6328,299.9141,1410.6055,12.90625
2019-07-12 11:39:54,275.6328,299.9219,1410.5977,12.90625
2019-07-12 11:39:53,275.6328,299.9219,1410.5977,12.90625
2019-07-12 11:39:52,275.6328,299.9219,1410.6055,12.898438
2019-07-12 11:39:51,275.6328,299.9219,1410.6055,12.898438
2019-07-12 11:39:50,275.6328,299.9219,1410.6055,12.898438
2019-07-12 11:39:49,275.6328,299.9219,1410.6055,12.898438
2019-07-12 11:39:48,275.6328,299.9219,1410.6055,12.898438
2019-07-12 11:39:47,275.6328,299.9219,1410.6055,12.898438
2019-07-12 11:39:46,275.6328,299.9258,1410.6016,12.898438
2019-07-12 11:39:45,275.6328,299.9336,1410.6016,12.890625
2019-07-12 11:39:44,275.6328,299.9336,1410.6016,12.890625
2019-07-12 11:39:43,275.6328,299.9336,1410.6016,12.890625
2019-07-12 11:39:42,275.6016,299.9648,1410.6016,12.890625
2019-07-12 11:39:41,275.6016,299.9648,1410.6016,12.890625
2019-07-12 11:39:40,275.6016,299.9648,1410.6016,12.890625
2019-07-12 11:39:39,275.4805,300.0859,1410.6016,12.890625
2019-07-12 11:39:38,275.6016,299.9648,1410.6016,12.890625
2019-07-12 11:39:37,275.6016,299.9648,1410.6016,12.890625
2019-07-12 11:39:36,275.6016,299.9648,1410.6016,12.890625
2019-07-12 11:39:35,275.6016,299.9727,1410.6016,12.882812
2019-07-12 11:39:34,275.6016,299.9727,1410.6016,12.882812
2019-07-12 11:39:33,275.6016,299.9727,1410.6016,12.882812
2019-07-12 11:39:32,275.6016,299.9648,1410.6094,12.882812
2019-07-12 11:39:31,275.6016,299.9648,1410.6094,12.882812
2019-07-12 11:39:30,275.6016,299.9648,1410.6094,12.882812
2019-07-12 11:39:29,275.6016,299.9648,1410.6094,12.882812
2019-07-12 11:39:28,275.6016,299.9648,1410.6094,12.882812
2019-07-12 11:39:27,275.6016,299.9648,1410.6094,12.882812
2019-07-12 11:39:26,275.6016,299.9766,1410.5977,12.882812
2019-07-12 11:39:25,275.6016,299.9766,1410.6055,12.875
2019-07-12 11:39:24,275.6016,300,1410.582,12.875
2019-07-12 11:39:23,275.5625,300.0391,1410.582,12.875
2019-07-12 11:39:22,275.4805,300.1211,1410.582,12.875
2019-07-12 11:39:21,275.4805,300.1211,1410.582,12.875
2019-07-12 11:39:20,275.4805,300.1211,1410.582,12.875
2019-07-12 11:39:19,275.6016,300,1410.582,12.875
2019-07-12 11:39:18,275.6016,300,1410.582,12.875
2019-07-12 11:39:17,275.6016,300,1410.582,12.875
2019-07-12 11:39:16,275.7227,299.8789,1410.582,12.875
2019-07-12 11:39:15,275.7227,299.8867,1410.582,12.867188
2019-07-12 11:39:14,275.7227,299.8867,1410.582,12.867188
2019-07-12 11:39:13,275.7227,299.8867,1410.582,12.867188
2019-07-12 11:39:12,275.7227,299.8867,1410.582,12.867188
2019-07-12 11:39:11,275.7227,299.8945,1410.5742,12.867188
2019-07-12 11:39:10,275.7227,299.8945,1410.5742,12.867188
2019-07-12 11:39:09,275.7227,299.8945,1410.5742,12.867188
2019-07-12 11:39:08,275.7227,299.8945,1410.5742,12.867188
2019-07-12 11:39:07,275.7227,299.8945,1410.5742,12.867188
2019-07-12 11:39:06,275.7227,299.9023,1410.5664,12.867188
2019-07-12 11:39:05,275.7227,299.9023,1410.5742,12.859375
2019-07-12 11:39:04,275.7227,299.9023,1410.5742,12.859375
2019-07-12 11:39:03,275.7227,299.9023,1410.5742,12.859375
2019-07-12 11:39:02,275.7227,299.9023,1410.5742,12.859375
2019-07-12 11:39:01,275.6016,300.0234,1410.5742,12.859375
2019-07-12 11:39:00,275.6016,300.0273,1410.5703,12.859375
2019-07-12 11:38:59,275.6016,300.0273,1410.5703,12.859375
2019-07-12 11:38:58,275.7227,299.9062,1410.5703,12.859375
2019-07-12 11:38:57,275.7227,299.9062,1410.5703,12.859375
2019-07-12 11:38:56,275.7227,299.9023,1410.5742,12.859375
2019-07-12 11:38:55,275.7227,299.9023,1410.5742,12.859375
2019-07-12 11:38:54,275.7227,299.9023,1410.5742,12.859375
2019-07-12 11:38:53,275.7227,299.9023,1410.5742,12.859375
2019-07-12 11:38:52,275.6016,300.0312,1410.5742,12.851562
2019-07-12 11:38:51,275.6016,300.0312,1410.5742,12.851562
2019-07-12 11:38:50,275.6016,300.0312,1410.5742,12.851562
2019-07-12 11:38:49,275.6016,300.0312,1410.5742,12.851562
2019-07-12 11:38:48,275.6016,300.0312,1410.5742,12.851562
2019-07-12 11:38:47,275.6016,300.0312,1410.5742,12.851562
2019-07-12 11:38:46,275.6016,300.0312,1410.5742,12.851562
2019-07-12 11:38:45,275.6016,300.0312,1410.5742,12.851562
2019-07-12 11:38:44,274.8516,300.7812,1410.5742,12.851562
2019-07-12 11:38:43,273.7852,301.8555,1410.5742,12.84375
2019-07-12 11:38:42,273.7852,301.8555,1410.5742,12.84375
2019-07-12 11:38:41,273.7852,301.8594,1410.5703,12.84375
2019-07-12 11:38:40,273.7852,301.8594,1410.5703,12.84375
2019-07-12 11:38:39,273.7852,301.875,1410.5547,12.84375
2019-07-12 11:38:38,273.7852,301.875,1410.5547,12.84375
2019-07-12 11:38:37,273.7852,301.875,1410.5547,12.84375
2019-07-12 11:38:36,273.7852,301.875,1410.5547,12.84375
2019-07-12 11:38:35,273.7852,301.875,1410.5547,12.84375
2019-07-12 11:38:34,273.7852,301.8828,1410.5469,12.84375
2019-07-12 11:38:33,273.7773,301.8906,1410.5547,12.835938
