time,free,used
2019-07-12 11:38:33,1023.9961,0
2019-07-12 11:38:32,1023.9961,0
2019-07-12 11:38:31,1023.9961,0
2019-07-12 11:38:30,1023.9961,0
2019-07-12 11:38:29,1023.9961,0
2019-07-12 11:38:28,1023.9961,0
2019-07-12 11:38:27,1023.9961,0
2019-07-12 11:38:26,1023.9961,0
2019-07-12 11:38:25,1023.9961,0
2019-07-12 11:38:24,1023.9961,0
2019-07-12 11:38:23,1023.9961,0
2019-07-12 11:38:22,1023.9961,0
2019-07-12 11:38:21,1023.9961,0
2019-07-12 11:38:20,1023.9961,0
2019-07-12 11:38:19,1023.9961,0
2019-07-12 11:38:18,1023.9961,0
2019-07-12 11:38:17,1023.9961,0
2019-07-12 11:38:16,1023.9961,0
2019-07-12 11:38:15,1023.9961,0
2019-07-12 11:38:14,1023.9961,0
2019-07-12 11:38:13,1023.9961,0
2019-07-12 11:38:12,1023.9961,0
2019-07-12 11:38:11,1023.9961,0
2019-07-12 11:38:10,1023.9961,0
2019-07-12 11:38:09,1023.9961,0
2019-07-12 11:38:08,1023.9961,0
2019-07-12 11:38:07,1023.9961,0
2019-07-12 11:38:06,1023.9961,0
2019-07-12 11:38:05,1023.9961,0
2019-07-12 11:38:04,1023.9961,0
2019-07-12 11:38:03,1023.9961,0
2019-07-12 11:38:02,1023.9961,0
2019-07-12 11:38:01,1023.9961,0
2019-07-12 11:38:00,1023.9961,0
2019-07-12 11:37:59,1023.9961,0
2019-07-12 11:37:58,1023.9961,0
2019-07-12 11:37:57,1023.9961,0
2019-07-12 11:37:56,1023.9961,0
2019-07-12 11:37:55,1023.9961,0
2019-07-12 11:37:54,1023.9961,0
2019-07-12 11:37:53,1023.9961,0
2019-07-12 11:37:52,1023.9961,0
2019-07-12 11:37:51,1023.9961,0
2019-07-12 11:37:50,1023.9961,0
2019-07-12 11:37:49,1023.9961,0
2019-07-12 11:37:48,1023.9961,0
2019-07-12 11:37:47,1023.9961,0
2019-07-12 11:37:46,1023.9961,0
2019-07-12 11:37:45,1023.9961,0
2019-07-12 11:37:44,1023.9961,0
2019-07-12 11:37:43,1023.9961,0
2019-07-12 11:37:42,1023.9961,0
2019-07-12 11:37:41,1023.9961,0
2019-07-12 11:37:40,1023.9961,0
2019-07-12 11:37:39,1023.9961,0
2019-07-12 11:37:38,1023.9961,0
2019-07-12 11:37:37,1023.9961,0
2019-07-12 11:37:36,1023.9961,0
2019-07-12 11:37:35,1023.9961,0
2019-07-12 11:37:34,1023.9961,0
2019-07-12 11:37:33,1023.9961,0
2019-07-12 11:37:32,1023.9961,0
2019-07-12 11:37:31,1023.9961,0
2019-07-12 11:37:30,1023.9961,0
2019-07-12 11:37:29,1023.9961,0
2019-07-12 11:37:28,1023.9961,0
2019-07-12 11:37:27,1023.9961,0
2019-07-12 11:37:26,1023.9961,0
2019-07-12 11:37:25,1023.9961,0
2019-07-12 11:37:24,1023.9961,0
2019-07-12 11:37:23,1023.9961,0
2019-07-12 11:37:22,1023.9961,0
2019-07-12 11:37:21,1023.9961,0
2019-07-12 11:37:20,1023.9961,0
2019-07-12 11:37:19,1023.9961,0
2019-07-12 11:37:18,1023.9961,0
2019-07-12 11:37:17,1023.9961,0
2019-07-12 11:37:16,1023.9961,0
2019-07-12 11:37:15,1023.9961,0
2019-07-12 11:37:14,1023.9961,0
2019-07-12 11:37:13,1023.9961,0
2019-07-12 11:37:12,1023.9961,0
2019-07-12 11:37:11,1023.9961,0
2019-07-12 11:37:10,1023.9961,0
2019-07-12 11:37:09,1023.9961,0
2019-07-12 11:37:08,1023.9961,0
2019-07-12 11:37:07,1023.9961,0
2019-07-12 11:37:06,1023.9961,0
2019-07-12 11:37:05,1023.9961,0
2019-07-12 11:37:04,1023.9961,0
2019-07-12 11:37:03,1023.9961,0
2019-07-12 11:37:02,1023.9961,0
2019-07-12 11:37:01,1023.9961,0
2019-07-12 11:37:00,1023.9961,0
2019-07-12 11:36:59,1023.9961,0
2019-07-12 11:36:58,1023.9961,0
2019-07-12 11:36:57,1023.9961,0
2019-07-12 11:36:56,1023.9961,0
2019-07-12 11:36:55,1023.9961,0
2019-07-12 11:36:54,1023.9961,0
2019-07-12 11:36:53,1023.9961,0
2019-07-12 11:36:52,1023.9961,0
2019-07-12 11:36:51,1023.9961,0
2019-07-12 11:36:50,1023.9961,0
2019-07-12 11:36:49,1023.9961,0
2019-07-12 11:36:48,1023.9961,0
2019-07-12 11:36:47,1023.9961,0
2019-07-12 11:36:46,1023.9961,0
2019-07-12 11:36:45,1023.9961,0
2019-07-12 11:36:44,1023.9961,0
2019-07-12 11:36:43,1023.9961,0
2019-07-12 11:36:42,1023.9961,0
2019-07-12 11:36:41,1023.9961,0
2019-07-12 11:36:40,1023.9961,0
2019-07-12 11:36:39,1023.9961,0
2019-07-12 11:36:38,1023.9961,0
2019-07-12 11:36:37,1023.9961,0
2019-07-12 11:36:36,1023.9961,0
2019-07-12 11:36:35,1023.9961,0
2019-07-12 11:36:34,1023.9961,0
2019-07-12 11:36:33,1023.9961,0
2019-07-12 11:36:32,1023.9961,0
2019-07-12 11:36:31,1023.9961,0
2019-07-12 11:36:30,1023.9961,0
2019-07-12 11:36:29,1023.9961,0
2019-07-12 11:36:28,1023.9961,0
2019-07-12 11:36:27,1023.9961,0
2019-07-12 11:36:26,1023.9961,0
2019-07-12 11:36:25,1023.9961,0
2019-07-12 11:36:24,1023.9961,0
2019-07-12 11:36:23,1023.9961,0
2019-07-12 11:36:22,1023.9961,0
2019-07-12 11:36:21,1023.9961,0
2019-07-12 11:36:20,1023.9961,0
2019-07-12 11:36:19,1023.9961,0
2019-07-12 11:36:18,1023.9961,0
2019-07-12 11:36:17,1023.9961,0
2019-07-12 11:36:16,1023.9961,0
2019-07-12 11:36:15,1023.9961,0
2019-07-12 11:36:14,1023.9961,0
2019-07-12 11:36:13,1023.9961,0
2019-07-12 11:36:12,1023.9961,0
2019-07-12 11:36:11,1023.9961,0
2019-07-12 11:36:10,1023.9961,0
2019-07-12 11:36:09,1023.9961,0
2019-07-12 11:36:08,1023.9961,0
2019-07-12 11:36:07,1023.9961,0
2019-07-12 11:36:06,1023.9961,0
2019-07-12 11:36:05,1023.9961,0
2019-07-12 11:36:04,1023.9961,0
2019-07-12 11:36:03,1023.9961,0
2019-07-12 11:36:02,1023.9961,0
2019-07-12 11:36:01,1023.9961,0
2019-07-12 11:36:00,1023.9961,0
2019-07-12 11:35:59,1023.9961,0
2019-07-12 11:35:58,1023.9961,0
2019-07-12 11:35:57,1023.9961,0
2019-07-12 11:35:56,1023.9961,0
2019-07-12 11:35:55,1023.9961,0
2019-07-12 11:35:54,1023.9961,0
2019-07-12 11:35:53,1023.9961,0
2019-07-12 11:35:52,1023.9961,0
2019-07-12 11:35:51,1023.9961,0
2019-07-12 11:35:50,1023.9961,0
2019-07-12 11:35:49,1023.9961,0
2019-07-12 11:35:48,1023.9961,0
2019-07-12 11:35:47,1023.9961,0
2019-07-12 11:35:46,1023.9961,0
2019-07-12 11:35:45,1023.9961,0
2019-07-12 11:35:44,1023.9961,0
2019-07-12 11:35:43,1023.9961,0
2019-07-12 11:35:42,1023.9961,0
2019-07-12 11:35:41,1023.9961,0
2019-07-12 11:35:40,1023.9961,0
2019-07-12 11:35:39,1023.9961,0
2019-07-12 11:35:38,1023.9961,0
2019-07-12 11:35:37,1023.9961,0
2019-07-12 11:35:36,1023.9961,0
2019-07-12 11:35:35,1023.9961,0
2019-07-12 11:35:34,1023.9961,0
2019-07-12 11:35:33,1023.9961,0
2019-07-12 11:35:32,1023.9961,0
2019-07-12 11:35:31,1023.9961,0
2019-07-12 11:35:30,1023.9961,0
2019-07-12 11:35:29,1023.9961,0
2019-07-12 11:35:28,1023.9961,0
2019-07-12 11:35:27,1023.9961,0
2019-07-12 11:35:26,1023.9961,0
2019-07-12 11:35:25,1023.9961,0
2019-07-12 11:35:24,1023.9961,0
2019-07-12 11:35:23,1023.9961,0
2019-07-12 11:35:22,1023.9961,0
2019-07-12 11:35:21,1023.9961,0
2019-07-12 11:35:20,1023.9961,0
2019-07-12 11:35:19,1023.9961,0
2019-07-12 11:35:18,1023.9961,0
2019-07-12 11:35:17,1023.9961,0
2019-07-12 11:35:16,1023.9961,0
2019-07-12 11:35:15,1023.9961,0
2019-07-12 11:35:14,1023.9961,0
2019-07-12 11:35:13,1023.9961,0
2019-07-12 11:35:12,1023.9961,0
2019-07-12 11:35:11,1023.9961,0
2019-07-12 11:35:10,1023.9961,0
2019-07-12 11:35:09,1023.9961,0
2019-07-12 11:35:08,1023.9961,0
2019-07-12 11:35:07,1023.9961,0
2019-07-12 11:35:06,1023.9961,0
2019-07-12 11:35:05,1023.9961,0
2019-07-12 11:35:04,1023.9961,0
2019-07-12 11:35:03,1023.9961,0
2019-07-12 11:35:02,1023.9961,0
2019-07-12 11:35:01,1023.9961,0
2019-07-12 11:35:00,1023.9961,0
2019-07-12 11:34:59,1023.9961,0
2019-07-12 11:34:58,1023.9961,0
2019-07-12 11:34:57,1023.9961,0
2019-07-12 11:34:56,1023.9961,0
2019-07-12 11:34:55,1023.9961,0
2019-07-12 11:34:54,1023.9961,0
2019-07-12 11:34:53,1023.9961,0
2019-07-12 11:34:52,1023.9961,0
2019-07-12 11:34:51,1023.9961,0
2019-07-12 11:34:50,1023.9961,0
2019-07-12 11:34:49,1023.9961,0
2019-07-12 11:34:48,1023.9961,0
2019-07-12 11:34:47,1023.9961,0
2019-07-12 11:34:46,1023.9961,0
2019-07-12 11:34:45,1023.9961,0
2019-07-12 11:34:44,1023.9961,0
2019-07-12 11:34:43,1023.9961,0
2019-07-12 11:34:42,1023.9961,0
2019-07-12 11:34:41,1023.9961,0
2019-07-12 11:34:40,1023.9961,0
2019-07-12 11:34:39,1023.9961,0
2019-07-12 11:34:38,1023.9961,0
2019-07-12 11:34:37,1023.9961,0
2019-07-12 11:34:36,1023.9961,0
2019-07-12 11:34:35,1023.9961,0
2019-07-12 11:34:34,1023.9961,0
2019-07-12 11:34:33,1023.9961,0
2019-07-12 11:34:32,1023.9961,0
2019-07-12 11:34:31,1023.9961,0
2019-07-12 11:34:30,1023.9961,0
2019-07-12 11:34:29,1023.9961,0
2019-07-12 11:34:28,1023.9961,0
2019-07-12 11:34:27,1023.9961,0
2019-07-12 11:34:26,1023.9961,0
2019-07-12 11:34:25,1023.9961,0
2019-07-12 11:34:24,1023.9961,0
2019-07-12 11:34:23,1023.9961,0
2019-07-12 11:34:22,1023.9961,0
2019-07-12 11:34:21,1023.9961,0
2019-07-12 11:34:20,1023.9961,0
2019-07-12 11:34:19,1023.9961,0
2019-07-12 11:34:18,1023.9961,0
2019-07-12 11:34:17,1023.9961,0
2019-07-12 11:34:16,1023.9961,0
2019-07-12 11:34:15,1023.9961,0
2019-07-12 11:34:14,1023.9961,0
2019-07-12 11:34:13,1023.9961,0
2019-07-12 11:34:12,1023.9961,0
2019-07-12 11:34:11,1023.9961,0
2019-07-12 11:34:10,1023.9961,0
2019-07-12 11:34:09,1023.9961,0
2019-07-12 11:34:08,1023.9961,0
2019-07-12 11:34:07,1023.9961,0
2019-07-12 11:34:06,1023.9961,0
2019-07-12 11:34:05,1023.9961,0
2019-07-12 11:34:04,1023.9961,0
2019-07-12 11:34:03,1023.9961,0
2019-07-12 11:34:02,1023.9961,0
2019-07-12 11:34:01,1023.9961,0
2019-07-12 11:34:00,1023.9961,0
2019-07-12 11:33:59,1023.9961,0
2019-07-12 11:33:58,1023.9961,0
2019-07-12 11:33:57,1023.9961,0
2019-07-12 11:33:56,1023.9961,0
2019-07-12 11:33:55,1023.9961,0
2019-07-12 11:33:54,1023.9961,0
2019-07-12 11:33:53,1023.9961,0
2019-07-12 11:33:52,1023.9961,0
2019-07-12 11:33:51,1023.9961,0
2019-07-12 11:33:50,1023.9961,0
2019-07-12 11:33:49,1023.9961,0
2019-07-12 11:33:48,1023.9961,0
2019-07-12 11:33:47,1023.9961,0
2019-07-12 11:33:46,1023.9961,0
2019-07-12 11:33:45,1023.9961,0
2019-07-12 11:33:44,1023.9961,0
2019-07-12 11:33:43,1023.9961,0
2019-07-12 11:33:42,1023.9961,0
2019-07-12 11:33:41,1023.9961,0
2019-07-12 11:33:40,1023.9961,0
2019-07-12 11:33:39,1023.9961,0
2019-07-12 11:33:38,1023.9961,0
2019-07-12 11:33:37,1023.9961,0
2019-07-12 11:33:36,1023.9961,0
2019-07-12 11:33:35,1023.9961,0
2019-07-12 11:33:34,1023.9961,0
2019-07-12 11:33:33,1023.9961,0
2019-07-12 11:33:32,1023.9961,0
2019-07-12 11:33:31,1023.9961,0
2019-07-12 11:33:30,1023.9961,0
2019-07-12 11:33:29,1023.9961,0
2019-07-12 11:33:28,1023.9961,0
2019-07-12 11:33:27,1023.9961,0
2019-07-12 11:33:26,1023.9961,0
2019-07-12 11:33:25,1023.9961,0
2019-07-12 11:33:24,1023.9961,0
2019-07-12 11:33:23,1023.9961,0
2019-07-12 11:33:22,1023.9961,0
2019-07-12 11:33:21,1023.9961,0
2019-07-12 11:33:20,1023.9961,0
2019-07-12 11:33:19,1023.9961,0
2019-07-12 11:33:18,1023.9961,0
2019-07-12 11:33:17,1023.9961,0
2019-07-12 11:33:16,1023.9961,0
2019-07-12 11:33:15,1023.9961,0
2019-07-12 11:33:14,1023.9961,0
2019-07-12 11:33:13,1023.9961,0
2019-07-12 11:33:12,1023.9961,0
2019-07-12 11:33:11,1023.9961,0
2019-07-12 11:33:10,1023.9961,0
2019-07-12 11:33:09,1023.9961,0
2019-07-12 11:33:08,1023.9961,0
2019-07-12 11:33:07,1023.9961,0
2019-07-12 11:33:06,1023.9961,0
2019-07-12 11:33:05,1023.9961,0
2019-07-12 11:33:04,1023.9961,0
2019-07-12 11:33:03,1023.9961,0
2019-07-12 11:33:02,1023.9961,0
2019-07-12 11:33:01,1023.9961,0
2019-07-12 11:33:00,1023.9961,0
2019-07-12 11:32:59,1023.9961,0
2019-07-12 11:32:58,1023.9961,0
2019-07-12 11:32:57,1023.9961,0
2019-07-12 11:32:56,1023.9961,0
2019-07-12 11:32:55,1023.9961,0
2019-07-12 11:32:54,1023.9961,0
2019-07-12 11:32:53,1023.9961,0
2019-07-12 11:32:52,1023.9961,0
2019-07-12 11:32:51,1023.9961,0
2019-07-12 11:32:50,1023.9961,0
2019-07-12 11:32:49,1023.9961,0
2019-07-12 11:32:48,1023.9961,0
2019-07-12 11:32:47,1023.9961,0
2019-07-12 11:32:46,1023.9961,0
2019-07-12 11:32:45,1023.9961,0
2019-07-12 11:32:44,1023.9961,0
2019-07-12 11:32:43,1023.9961,0
2019-07-12 11:32:42,1023.9961,0
2019-07-12 11:32:41,1023.9961,0
2019-07-12 11:32:40,1023.9961,0
2019-07-12 11:32:39,1023.9961,0
2019-07-12 11:32:38,1023.9961,0
2019-07-12 11:32:37,1023.9961,0
2019-07-12 11:32:36,1023.9961,0
2019-07-12 11:32:35,1023.9961,0
2019-07-12 11:32:34,1023.9961,0
2019-07-12 11:32:33,1023.9961,0
2019-07-12 11:32:32,1023.9961,0
2019-07-12 11:32:31,1023.9961,0
2019-07-12 11:32:30,1023.9961,0
2019-07-12 11:32:29,1023.9961,0
2019-07-12 11:32:28,1023.9961,0
2019-07-12 11:32:27,1023.9961,0
2019-07-12 11:32:26,1023.9961,0
2019-07-12 11:32:25,1023.9961,0
2019-07-12 11:32:24,1023.9961,0
2019-07-12 11:32:23,1023.9961,0
2019-07-12 11:32:22,1023.9961,0
2019-07-12 11:32:21,1023.9961,0
2019-07-12 11:32:20,1023.9961,0
2019-07-12 11:32:19,1023.9961,0
2019-07-12 11:32:18,1023.9961,0
2019-07-12 11:32:17,1023.9961,0
2019-07-12 11:32:16,1023.9961,0
2019-07-12 11:32:15,1023.9961,0
2019-07-12 11:32:14,1023.9961,0
2019-07-12 11:32:13,1023.9961,0
2019-07-12 11:32:12,1023.9961,0
2019-07-12 11:32:11,1023.9961,0
2019-07-12 11:32:10,1023.9961,0
2019-07-12 11:32:09,1023.9961,0
2019-07-12 11:32:08,1023.9961,0
2019-07-12 11:32:07,1023.9961,0
2019-07-12 11:32:06,1023.9961,0
2019-07-12 11:32:05,1023.9961,0
2019-07-12 11:32:04,1023.9961,0
2019-07-12 11:32:03,1023.9961,0
2019-07-12 11:32:02,1023.9961,0
2019-07-12 11:32:01,1023.9961,0
2019-07-12 11:32:00,1023.9961,0
2019-07-12 11:31:59,1023.9961,0
2019-07-12 11:31:58,1023.9961,0
2019-07-12 11:31:57,1023.9961,0
2019-07-12 11:31:56,1023.9961,0
2019-07-12 11:31:55,1023.9961,0
2019-07-12 11:31:54,1023.9961,0
2019-07-12 11:31:53,1023.9961,0
2019-07-12 11:31:52,1023.9961,0
2019-07-12 11:31:51,1023.9961,0
2019-07-12 11:31:50,1023.9961,0
2019-07-12 11:31:49,1023.9961,0
2019-07-12 11:31:48,1023.9961,0
2019-07-12 11:31:47,1023.9961,0
2019-07-12 11:31:46,1023.9961,0
2019-07-12 11:31:45,1023.9961,0
2019-07-12 11:31:44,1023.9961,0
2019-07-12 11:31:43,1023.9961,0
2019-07-12 11:31:42,1023.9961,0
2019-07-12 11:31:41,1023.9961,0
2019-07-12 11:31:40,1023.9961,0
2019-07-12 11:31:39,1023.9961,0
2019-07-12 11:31:38,1023.9961,0
2019-07-12 11:31:37,1023.9961,0
2019-07-12 11:31:36,1023.9961,0
2019-07-12 11:31:35,1023.9961,0
2019-07-12 11:31:34,1023.9961,0
2019-07-12 11:31:33,1023.9961,0
2019-07-12 11:31:32,1023.9961,0
2019-07-12 11:31:31,1023.9961,0
2019-07-12 11:31:30,1023.9961,0
2019-07-12 11:31:29,1023.9961,0
2019-07-12 11:31:28,1023.9961,0
2019-07-12 11:31:27,1023.9961,0
2019-07-12 11:31:26,1023.9961,0
2019-07-12 11:31:25,1023.9961,0
2019-07-12 11:31:24,1023.9961,0
2019-07-12 11:31:23,1023.9961,0
2019-07-12 11:31:22,1023.9961,0
2019-07-12 11:31:21,1023.9961,0
2019-07-12 11:31:20,1023.9961,0
2019-07-12 11:31:19,1023.9961,0
2019-07-12 11:31:18,1023.9961,0
2019-07-12 11:31:17,1023.9961,0
2019-07-12 11:31:16,1023.9961,0
2019-07-12 11:31:15,1023.9961,0
2019-07-12 11:31:14,1023.9961,0
2019-07-12 11:31:13,1023.9961,0
2019-07-12 11:31:12,1023.9961,0
2019-07-12 11:31:11,1023.9961,0
2019-07-12 11:31:10,1023.9961,0
2019-07-12 11:31:09,1023.9961,0
2019-07-12 11:31:08,1023.9961,0
2019-07-12 11:31:07,1023.9961,0
2019-07-12 11:31:06,1023.9961,0
2019-07-12 11:31:05,1023.9961,0
2019-07-12 11:31:04,1023.9961,0
2019-07-12 11:31:03,1023.9961,0
2019-07-12 11:31:02,1023.9961,0
2019-07-12 11:31:01,1023.9961,0
2019-07-12 11:31:00,1023.9961,0
2019-07-12 11:30:59,1023.9961,0
2019-07-12 11:30:58,1023.9961,0
2019-07-12 11:30:57,1023.9961,0
2019-07-12 11:30:56,1023.9961,0
2019-07-12 11:30:55,1023.9961,0
2019-07-12 11:30:54,1023.9961,0
2019-07-12 11:30:53,1023.9961,0
2019-07-12 11:30:52,1023.9961,0
2019-07-12 11:30:51,1023.9961,0
2019-07-12 11:30:50,1023.9961,0
2019-07-12 11:30:49,1023.9961,0
2019-07-12 11:30:48,1023.9961,0
2019-07-12 11:30:47,1023.9961,0
2019-07-12 11:30:46,1023.9961,0
2019-07-12 11:30:45,1023.9961,0
2019-07-12 11:30:44,1023.9961,0
2019-07-12 11:30:43,1023.9961,0
2019-07-12 11:30:42,1023.9961,0
2019-07-12 11:30:41,1023.9961,0
2019-07-12 11:30:40,1023.9961,0
2019-07-12 11:30:39,1023.9961,0
2019-07-12 11:30:38,1023.9961,0
2019-07-12 11:30:37,1023.9961,0
2019-07-12 11:30:36,1023.9961,0
2019-07-12 11:30:35,1023.9961,0
2019-07-12 11:30:34,1023.9961,0
2019-07-12 11:30:33,1023.9961,0
2019-07-12 11:30:32,1023.9961,0
2019-07-12 11:30:31,1023.9961,0
2019-07-12 11:30:30,1023.9961,0
2019-07-12 11:30:29,1023.9961,0
2019-07-12 11:30:28,1023.9961,0
2019-07-12 11:30:27,1023.9961,0
2019-07-12 11:30:26,1023.9961,0
2019-07-12 11:30:25,1023.9961,0
2019-07-12 11:30:24,1023.9961,0
2019-07-12 11:30:23,1023.9961,0
2019-07-12 11:30:22,1023.9961,0
2019-07-12 11:30:21,1023.9961,0
2019-07-12 11:30:20,1023.9961,0
2019-07-12 11:30:19,1023.9961,0
2019-07-12 11:30:18,1023.9961,0
2019-07-12 11:30:17,1023.9961,0
2019-07-12 11:30:16,1023.9961,0
2019-07-12 11:30:15,1023.9961,0
2019-07-12 11:30:14,1023.9961,0
2019-07-12 11:30:13,1023.9961,0
2019-07-12 11:30:12,1023.9961,0
2019-07-12 11:30:11,1023.9961,0
2019-07-12 11:30:10,1023.9961,0
2019-07-12 11:30:09,1023.9961,0
2019-07-12 11:30:08,1023.9961,0
2019-07-12 11:30:07,1023.9961,0
2019-07-12 11:30:06,1023.9961,0
2019-07-12 11:30:05,1023.9961,0
2019-07-12 11:30:04,1023.9961,0
2019-07-12 11:30:03,1023.9961,0
2019-07-12 11:30:02,1023.9961,0
2019-07-12 11:30:01,1023.9961,0
2019-07-12 11:30:00,1023.9961,0
2019-07-12 11:29:59,1023.9961,0
2019-07-12 11:29:58,1023.9961,0
2019-07-12 11:29:57,1023.9961,0
2019-07-12 11:29:56,1023.9961,0
2019-07-12 11:29:55,1023.9961,0
2019-07-12 11:29:54,1023.9961,0
2019-07-12 11:29:53,1023.9961,0
2019-07-12 11:29:52,1023.9961,0
2019-07-12 11:29:51,1023.9961,0
2019-07-12 11:29:50,1023.9961,0
2019-07-12 11:29:49,1023.9961,0
2019-07-12 11:29:48,1023.9961,0
2019-07-12 11:29:47,1023.9961,0
2019-07-12 11:29:46,1023.9961,0
2019-07-12 11:29:45,1023.9961,0
2019-07-12 11:29:44,1023.9961,0
2019-07-12 11:29:43,1023.9961,0
2019-07-12 11:29:42,1023.9961,0
2019-07-12 11:29:41,1023.9961,0
2019-07-12 11:29:40,1023.9961,0
2019-07-12 11:29:39,1023.9961,0
2019-07-12 11:29:38,1023.9961,0
2019-07-12 11:29:37,1023.9961,0
2019-07-12 11:29:36,1023.9961,0
2019-07-12 11:29:35,1023.9961,0
2019-07-12 11:29:34,1023.9961,0
2019-07-12 11:29:33,1023.9961,0
2019-07-12 11:29:32,1023.9961,0
2019-07-12 11:29:31,1023.9961,0
2019-07-12 11:29:30,1023.9961,0
2019-07-12 11:29:29,1023.9961,0
2019-07-12 11:29:28,1023.9961,0
2019-07-12 11:29:27,1023.9961,0
2019-07-12 11:29:26,1023.9961,0
2019-07-12 11:29:25,1023.9961,0
2019-07-12 11:29:24,1023.9961,0
2019-07-12 11:29:23,1023.9961,0
2019-07-12 11:29:22,1023.9961,0
2019-07-12 11:29:21,1023.9961,0
2019-07-12 11:29:20,1023.9961,0
2019-07-12 11:29:19,1023.9961,0
2019-07-12 11:29:18,1023.9961,0
2019-07-12 11:29:17,1023.9961,0
2019-07-12 11:29:16,1023.9961,0
2019-07-12 11:29:15,1023.9961,0
2019-07-12 11:29:14,1023.9961,0
2019-07-12 11:29:13,1023.9961,0
2019-07-12 11:29:12,1023.9961,0
2019-07-12 11:29:11,1023.9961,0
2019-07-12 11:29:10,1023.9961,0
2019-07-12 11:29:09,1023.9961,0
2019-07-12 11:29:08,1023.9961,0
2019-07-12 11:29:07,1023.9961,0
2019-07-12 11:29:06,1023.9961,0
2019-07-12 11:29:05,1023.9961,0
2019-07-12 11:29:04,1023.9961,0
2019-07-12 11:29:03,1023.9961,0
2019-07-12 11:29:02,1023.9961,0
2019-07-12 11:29:01,1023.9961,0
2019-07-12 11:29:00,1023.9961,0
2019-07-12 11:28:59,1023.9961,0
2019-07-12 11:28:58,1023.9961,0
2019-07-12 11:28:57,1023.9961,0
2019-07-12 11:28:56,1023.9961,0
2019-07-12 11:28:55,1023.9961,0
2019-07-12 11:28:54,1023.9961,0
2019-07-12 11:28:53,1023.9961,0
2019-07-12 11:28:52,1023.9961,0
2019-07-12 11:28:51,1023.9961,0
2019-07-12 11:28:50,1023.9961,0
2019-07-12 11:28:49,1023.9961,0
2019-07-12 11:28:48,1023.9961,0
2019-07-12 11:28:47,1023.9961,0
2019-07-12 11:28:46,1023.9961,0
2019-07-12 11:28:45,1023.9961,0
2019-07-12 11:28:44,1023.9961,0
2019-07-12 11:28:43,1023.9961,0
2019-07-12 11:28:42,1023.9961,0
2019-07-12 11:28:41,1023.9961,0
